,location,total_sqft,bath,price,bhk
4714,Lingadheeranahalli,1521,3.0,95.0,3
4715,Lingadheeranahalli,1511,3.0,95.0,3
4716,Lingadheeranahalli,1683,3.0,109.0,3
4717,Lingadheeranahalli,1519,3.0,93.0,3
4718,Lingadheeranahalli,1521,3.0,94.99,3
4719,Lingadheeranahalli,1682,3.0,120.0,3
4720,Lingadheeranahalli,1521,3.0,94.71,3
4721,Lingadheeranahalli,1893,3.0,130.0,3
4722,Lingadheeranahalli,1705,3.0,110.0,3
4723,Lingadheeranahalli,2245,4.0,154.0,4
4724,Lingadheeranahalli,1682,3.0,113.0,3
4725,Lingadheeranahalli,1682,3.0,114.0,3
4726,Lingadheeranahalli,1506,3.0,95.0,3
4727,Lingadheeranahalli,1683,3.0,110.0,3
4728,Lingadheeranahalli,1684,3.0,120.0,3
4729,Lingadheeranahalli,2236,4.0,153.0,4
4730,Lingadheeranahalli,1894,4.0,114.0,3
4731,Lingadheeranahalli,2240,4.0,160.0,4
4732,Magadi Road,3600,6.0,141.0,6
4733,Magadi Road,1116,2.0,50.0,2
4734,Magadi Road,1282,2.0,49.0,3
4735,Magadi Road,884,2.0,41.1,2
4736,Magadi Road,1005,2.0,55.78,2
4737,Magadi Road,1500,2.0,93.0,4
4738,Magadi Road,1322,2.0,58.82,3
4739,Magadi Road,1345,2.0,55.0,2
4740,Magadi Road,1191,2.0,55.38,3
4741,Magadi Road,5000,6.0,360.0,5
4742,Magadi Road,1116,2.0,51.89,2
4743,Magadi Road,1052,2.0,60.0,3
4744,Magadi Road,940,2.0,50.0,2
4745,Magadi Road,1318,2.0,68.0,3
4746,Magadi Road,884,2.0,48.0,2
4747,Mahadevpura,1720,3.0,78.0,3
4748,Mahadevpura,1150,2.0,52.0,2
4749,Mahadevpura,1250,2.0,52.0,2
4750,Mahadevpura,1260,2.0,57.6,2
4751,Mahadevpura,730,1.0,35.0,1
4752,Mahadevpura,1434,2.0,67.39,3
4753,Mahadevpura,1146,2.0,53.8,2
4754,Mahadevpura,1532,2.0,62.0,2
4755,Mahadevpura,1620,2.0,76.0,3
4756,Mahadevpura,1136,2.0,64.5,2
4757,Mahadevpura,1400,2.0,65.8,3
4758,Mahadevpura,1137,2.0,53.4,2
4759,Mahadevpura,1601,3.0,95.0,3
4760,Mahadevpura,1450,3.0,75.0,3
4761,Mahadevpura,1152,2.0,54.0,2
4762,Mahadevpura,1212,2.0,56.9,2
4763,Mahadevpura,1505,3.0,64.0,3
4764,Mahadevpura,1505,3.0,78.0,3
4765,Mahadevpura,1500,2.0,70.0,3
4766,Mahadevpura,1236,2.0,58.0,2
4767,Mahadevpura,1236,2.0,58.0,2
4768,Mahadevpura,1120,2.0,53.0,2
4769,Mahalakshmi Layout,1575,5.0,158.0,4
4770,Mahalakshmi Layout,1105,2.0,80.0,2
4771,Mahalakshmi Layout,1200,3.0,160.0,4
4772,Mahalakshmi Layout,1200,2.0,110.0,3
4773,Mahalakshmi Layout,1876,3.0,150.0,3
4774,Mallasandra,1665,3.0,95.0,3
4775,Mallasandra,1665,3.0,86.58,3
4776,Mallasandra,1340,2.0,61.0,2
4777,Mallasandra,1325,2.0,70.0,2
4778,Mallasandra,1665,3.0,86.91,3
4779,Mallasandra,1325,2.0,70.0,2
4780,Mallasandra,905,2.0,40.0,2
4781,Mallasandra,1325,2.0,65.0,2
4782,Mallasandra,1325,2.0,73.0,2
4783,Mallasandra,1565,2.0,69.0,2
4784,Mallasandra,905,2.0,35.0,2
4785,Mallasandra,1524,2.0,72.0,3
4786,Mallasandra,1100,2.0,76.3,3
4787,Malleshpalya,1140,2.0,46.5,2
4788,Malleshpalya,1225,2.0,46.86,2
4789,Malleshpalya,1785,3.0,75.0,3
4790,Malleshpalya,1052,2.0,50.0,2
4791,Malleshpalya,1405,2.0,77.0,3
4792,Malleshpalya,1065,2.0,50.0,2
4793,Malleshpalya,1210,2.0,55.0,2
4794,Malleshpalya,1900,3.0,60.0,3
4795,Malleshpalya,1060,2.0,40.0,2
4796,Malleshpalya,1430,2.0,69.5,3
4797,Malleshpalya,1421,2.0,90.0,2
4798,Malleshpalya,1245,2.0,55.0,2
4799,Malleshpalya,1200,2.0,46.0,2
4800,Malleshpalya,1225,2.0,52.0,2
4801,Malleshwaram,705,1.0,67.0,1
4802,Malleshwaram,12000,7.0,2200.0,7
4803,Malleshwaram,2500,5.0,325.0,4
4804,Malleshwaram,2006,3.0,297.0,3
4805,Malleshwaram,686,1.0,62.5,1
4806,Malleshwaram,2475,4.0,332.0,3
4807,Malleshwaram,2610,3.0,399.0,3
4808,Malleshwaram,2475,4.0,320.0,3
4809,Malleshwaram,900,2.0,95.0,2
4810,Malleshwaram,1420,2.0,158.0,2
4811,Malleshwaram,2000,3.0,250.0,3
4812,Malleshwaram,2215,3.0,275.0,3
4813,Malleshwaram,1600,3.0,160.0,3
4814,Malleshwaram,2475,4.0,300.0,3
4815,Malleshwaram,2600,3.0,237.0,3
4816,Malleshwaram,2215,4.0,310.0,3
4817,Malleshwaram,480,1.0,60.0,1
4818,Malleshwaram,1290,2.0,120.0,2
4819,Malleshwaram,2475,4.0,326.0,3
4820,Malleshwaram,2476,3.0,337.0,3
4821,Malleshwaram,900,2.0,90.0,2
4822,Malleshwaram,2250,3.0,200.0,3
4823,Malleshwaram,2050,4.0,270.0,3
4824,Malleshwaram,900,2.0,72.0,2
4825,Malleshwaram,620,1.0,86.8,1
4826,Malleshwaram,600,1.0,68.0,2
4827,Malleshwaram,2475,4.0,337.0,3
4828,Malleshwaram,2215,3.0,275.0,3
4829,Malleshwaram,2215,3.0,330.0,3
4830,Malleshwaram,2800,4.0,252.0,4
4831,Malleshwaram,1020,2.0,80.0,2
4832,Malleshwaram,600,1.0,90.0,2
4833,Malleshwaram,2200,3.0,275.0,3
4834,Malleshwaram,2475,4.0,326.0,3
4835,Malleshwaram,1500,2.0,140.0,2
4836,Malleshwaram,2475,4.0,340.0,3
4837,Malleshwaram,1400,2.0,190.0,2
4838,Malleshwaram,2475,4.0,300.0,3
4839,Malleshwaram,2400,3.0,380.0,3
4840,Malleshwaram,580,1.0,45.0,1
4841,Malleshwaram,1410,2.0,125.0,2
4842,Malleshwaram,2610,4.0,306.0,4
4843,Marathahalli,1310,3.0,63.25,3
4844,Marathahalli,1220,2.0,57.0,2
4845,Marathahalli,1200,2.0,52.0,2
4846,Marathahalli,1200,2.0,60.0,2
4847,Marathahalli,1933,3.0,140.0,3
4848,Marathahalli,950,2.0,46.96,2
4849,Marathahalli,1230,2.0,80.0,2
4850,Marathahalli,3800,4.0,250.0,4
4851,Marathahalli,1019,2.0,49.85,2
4852,Marathahalli,1215,2.0,67.0,2
4853,Marathahalli,2181,3.0,152.0,4
4854,Marathahalli,1170,2.0,53.0,2
4855,Marathahalli,1019,2.0,49.86,2
4856,Marathahalli,1325,2.0,71.55,2
4857,Marathahalli,1220,2.0,56.5,2
4858,Marathahalli,1575,3.0,78.0,3
4859,Marathahalli,1152,2.0,56.0,2
4860,Marathahalli,1610,3.0,90.0,3
4861,Marathahalli,1146,2.0,70.0,2
4862,Marathahalli,4000,5.0,212.0,4
4863,Marathahalli,1469,3.0,89.0,3
4864,Marathahalli,1530,3.0,74.5,3
4865,Marathahalli,1840,3.0,98.0,3
4866,Marathahalli,3951,4.0,220.0,4
4867,Marathahalli,1350,2.0,62.0,3
4868,Marathahalli,2519,5.0,185.0,4
4869,Marathahalli,1385,2.0,66.65,3
4870,Marathahalli,957,2.0,46.9,2
4871,Marathahalli,1583,3.0,105.0,3
4872,Marathahalli,2524,5.0,190.0,4
4873,Marathahalli,1350,3.0,72.0,3
4874,Marathahalli,4000,5.0,212.0,4
4875,Marathahalli,1535,3.0,72.5,3
4876,Marathahalli,1071,2.0,52.25,2
4877,Marathahalli,1215,2.0,58.86,2
4878,Marathahalli,1102,2.0,53.67,2
4879,Marathahalli,1900,3.0,123.0,3
4880,Marathahalli,1045,2.0,60.0,2
4881,Marathahalli,1305,2.0,69.0,3
4882,Marathahalli,1215,2.0,58.86,2
4883,Marathahalli,1365,2.0,73.0,2
4884,Marathahalli,3800,4.0,205.0,4
4885,Marathahalli,3895,4.0,220.0,4
4886,Marathahalli,1785,3.0,94.0,3
4887,Marathahalli,4000,4.0,220.0,4
4888,Marathahalli,1208,2.0,70.0,2
4889,Marathahalli,1325,1.0,92.0,2
4890,Marathahalli,1525,3.0,90.0,3
4891,Marathahalli,1937,3.0,140.0,3
4892,Marathahalli,1550,3.0,83.0,3
4893,Marathahalli,1350,2.0,86.0,2
4894,Marathahalli,957,2.0,47.0,2
4895,Marathahalli,4000,4.0,220.0,4
4896,Marathahalli,1230,2.0,57.0,2
4897,Marathahalli,1200,2.0,58.0,2
4898,Marathahalli,1650,3.0,86.45,3
4899,Marathahalli,607,1.0,35.0,1
4900,Marathahalli,1583,3.0,109.0,3
4901,Marathahalli,1075,2.0,52.43,2
4902,Marathahalli,1360,2.0,103.0,2
4903,Marathahalli,1220,2.0,58.5,2
4904,Marathahalli,950,2.0,45.68,2
4905,Marathahalli,615,1.0,44.0,1
4906,Marathahalli,1595,3.0,90.0,3
4907,Marathahalli,1350,2.0,89.0,2
4908,Marathahalli,1020,2.0,57.0,2
4909,Marathahalli,1600,3.0,88.0,2
4910,Marathahalli,780,1.0,55.0,1
4911,Marathahalli,1710,3.0,100.0,3
4912,Marathahalli,1530,3.0,73.5,3
4913,Marathahalli,1358,2.0,81.0,2
4914,Marathahalli,1205,2.0,75.0,2
4915,Marathahalli,1730,3.0,110.0,3
4916,Marathahalli,1583,3.0,115.0,3
4917,Marathahalli,1200,2.0,67.0,2
4918,Marathahalli,1095,2.0,60.0,2
4919,Marathahalli,1060,2.0,48.0,2
4920,Marathahalli,1050,2.0,65.0,2
4921,Marathahalli,1102,2.0,53.67,2
4922,Marathahalli,1026,2.0,49.95,2
4923,Marathahalli,3940,4.0,220.0,4
4924,Marathahalli,1435,3.0,73.0,3
4925,Marathahalli,1220,2.0,59.0,2
4926,Marathahalli,881,2.0,48.06,2
4927,Marathahalli,1130,2.0,58.0,3
4928,Marathahalli,1710,3.0,100.0,3
4929,Marathahalli,1680,3.0,105.0,3
4930,Marathahalli,1910,3.0,119.0,3
4931,Marathahalli,1602,2.0,104.0,2
4932,Marathahalli,700,1.0,38.0,1
4933,Marathahalli,1469,3.0,89.0,3
4934,Marathahalli,1385,2.0,68.5,3
4935,Marathahalli,1690,3.0,116.0,3
4936,Marathahalli,1065,2.0,55.0,2
4937,Marathahalli,1693,3.0,125.0,3
4938,Marathahalli,1693,3.0,125.0,3
4939,Marathahalli,1196,2.0,57.9,2
4940,Marathahalli,1595,3.0,88.0,3
4941,Marathahalli,2122,3.0,125.0,3
4942,Marathahalli,1730,3.0,115.0,3
4943,Marathahalli,4000,4.0,200.0,4
4944,Marathahalli,1200,2.0,58.17,3
4945,Marathahalli,1125,2.0,55.0,2
4946,Marathahalli,1950,3.0,115.0,3
4947,Marathahalli,1250,2.0,68.0,2
4948,Marathahalli,1125,2.0,56.8,2
4949,Marathahalli,1350,2.0,90.0,2
4950,Marathahalli,1200,2.0,53.0,2
4951,Marathahalli,2500,5.0,175.0,4
4952,Marathahalli,957,2.0,47.0,2
4953,Marathahalli,3855,4.0,220.0,4
4954,Marathahalli,1605,3.0,76.0,3
4955,Marathahalli,1350,2.0,60.0,2
4956,Marathahalli,3400,4.0,235.0,4
4957,Marathahalli,1350,2.0,99.0,2
4958,Marathahalli,1310,3.0,63.22,3
4959,Marathahalli,1285,2.0,55.0,2
4960,Marathahalli,2500,5.0,181.0,4
4961,Marathahalli,3800,4.0,235.0,4
4962,Marathahalli,3951,4.0,230.0,4
4963,Marathahalli,1125,2.0,54.8,2
4964,Marathahalli,1700,3.0,126.0,3
4965,Marathahalli,1315,2.0,60.0,3
4966,Marathahalli,1270,2.0,73.0,2
4967,Marathahalli,1530,3.0,71.0,3
4968,Marathahalli,950,2.0,46.7,2
4969,Marathahalli,1550,3.0,85.0,3
4970,Marathahalli,1019,2.0,49.86,2
4971,Marathahalli,1144,2.0,65.0,2
4972,Marathahalli,1240,2.0,55.0,2
4973,Marathahalli,1100,2.0,75.0,1
4974,Marathahalli,1156,2.0,52.0,2
4975,Marathahalli,2524,5.0,180.0,4
4976,Marathahalli,1135,2.0,60.0,2
4977,Marathahalli,1839,3.0,130.0,3
4978,Marathahalli,1170,2.0,85.0,2
4979,Marathahalli,1102,2.0,53.67,2
4980,Marathahalli,1108,2.0,60.0,3
4981,Marathahalli,1449,3.0,110.0,3
4982,Marathahalli,1360,2.0,101.0,2
4983,Marathahalli,1026,2.0,50.18,2
4984,Marathahalli,1800,3.0,95.0,3
4985,Marathahalli,1650,3.0,85.0,3
4986,Marathahalli,1270,2.0,80.0,2
4987,Marathahalli,1100,2.0,50.0,2
4988,Marathahalli,1196,2.0,57.95,2
4989,Marathahalli,1310,3.0,63.25,3
4990,Marathahalli,1485,2.0,90.0,3
4991,Marathahalli,1146,2.0,69.0,2
4992,Margondanahalli,1090,2.0,58.0,2
4993,Margondanahalli,1200,2.0,58.5,2
4994,Margondanahalli,1200,2.0,67.0,2
4995,Margondanahalli,1200,2.0,65.0,3
4996,Margondanahalli,1000,2.0,57.0,2
4997,Margondanahalli,1625,3.0,80.0,3
4998,Margondanahalli,600,2.0,35.0,2
4999,Margondanahalli,1200,2.0,69.0,2
5000,Margondanahalli,900,2.0,49.0,2
5001,Margondanahalli,1140,2.0,60.0,2
5002,Margondanahalli,1100,2.0,55.0,2
5003,Margondanahalli,1152,1.0,66.0,2
5004,Margondanahalli,1448,3.0,70.0,3
5005,Margondanahalli,1200,2.0,65.0,2
5006,Margondanahalli,1050,2.0,58.0,2
5007,Margondanahalli,1160,2.0,65.0,2
5008,Margondanahalli,1334,2.0,67.76,2
5009,Marsur,1800,4.0,145.0,4
5010,Marsur,1200,3.0,90.0,3
5011,Marsur,1200,3.0,120.0,3
5012,Mico Layout,5000,9.0,210.0,9
5013,Mico Layout,1550,2.0,65.0,3
5014,Mico Layout,1125,2.0,40.0,2
5015,Mico Layout,1190,2.0,39.25,2
5016,Mico Layout,800,1.0,29.5,1
5017,Mico Layout,1250,2.0,44.0,3
5018,Mico Layout,1171,2.0,39.0,2
5019,Mico Layout,1200,2.0,53.5,2
5020,Mico Layout,1670,3.0,59.0,3
5021,Mico Layout,1140,2.0,43.0,2
5022,Munnekollal,1170,2.0,52.0,2
5023,Munnekollal,1102,2.0,53.67,2
5024,Munnekollal,1390,3.0,68.0,3
5025,Munnekollal,1200,2.0,49.5,2
5026,Munnekollal,950,2.0,46.5,2
5027,Munnekollal,1560,3.0,75.0,3
5028,Munnekollal,1750,3.0,86.5,3
5029,Munnekollal,1385,2.0,66.5,3
5030,Munnekollal,1080,2.0,45.0,2
5031,Munnekollal,1170,2.0,59.0,2
5032,Munnekollal,1540,2.0,70.0,3
5033,Munnekollal,1200,2.0,57.9,3
5034,Munnekollal,1030,2.0,50.36,2
5035,Murugeshpalya,1296,2.0,81.0,2
5036,Murugeshpalya,1550,3.0,74.0,3
5037,Murugeshpalya,1845,3.0,91.0,3
5038,Murugeshpalya,1185,2.0,85.0,2
5039,Murugeshpalya,1225,2.0,48.0,2
5040,Murugeshpalya,1930,3.0,75.0,3
5041,Murugeshpalya,1600,2.0,65.0,3
5042,Murugeshpalya,1344,2.0,56.0,3
5043,Murugeshpalya,1500,2.0,70.0,3
5044,Murugeshpalya,1855,3.0,96.0,3
5045,Murugeshpalya,1175,2.0,75.0,2
5046,Mysore Road,1175,2.0,73.5,2
5047,Mysore Road,1710,4.0,91.31,3
5048,Mysore Road,1020,2.0,48.95,2
5049,Mysore Road,1175,2.0,73.5,2
5050,Mysore Road,1239,2.0,53.0,2
5051,Mysore Road,1060,2.0,62.0,2
5052,Mysore Road,980,2.0,45.47,2
5053,Mysore Road,883,2.0,40.0,2
5054,Mysore Road,1525,3.0,96.0,3
5055,Mysore Road,1200,2.0,65.0,2
5056,Mysore Road,1340,2.0,64.31,3
5057,Mysore Road,1082,3.0,50.5,3
5058,Mysore Road,1340,2.0,64.31,3
5059,Mysore Road,883,2.0,40.95,2
5060,Mysore Road,1070,2.0,49.65,2
5061,Mysore Road,1082,3.0,50.0,3
5062,Mysore Road,883,2.0,50.0,2
5063,Mysore Road,1155,2.0,51.0,2
5064,Mysore Road,1003,2.0,43.0,2
5065,Mysore Road,1237,2.0,73.0,2
5066,Mysore Road,883,2.0,45.0,2
5067,Mysore Road,1170,2.0,65.0,2
5068,Mysore Road,940,2.0,43.61,2
5069,Mysore Road,1500,3.0,74.0,3
5070,Mysore Road,1020,2.0,48.95,2
5071,Mysore Road,1568,2.0,100.0,3
5072,Mysore Road,1410,2.0,64.0,3
5073,Mysore Road,1175,2.0,70.5,2
5074,Mysore Road,1080,2.0,60.0,3
5075,Mysore Road,1500,3.0,70.0,3
5076,NGR Layout,1020,2.0,45.9,2
5077,NGR Layout,1105,2.0,49.73,2
5078,NGR Layout,1022,2.0,45.9,2
5079,NGR Layout,1020,2.0,45.0,2
5080,NGR Layout,1019,2.0,45.9,2
5081,NGR Layout,1020,2.0,46.0,2
5082,NGR Layout,1021,2.0,46.0,2
5083,NGR Layout,1021,2.0,45.9,2
5084,NRI Layout,1565,2.0,75.0,3
5085,NRI Layout,2500,5.0,130.0,5
5086,NRI Layout,1125,2.0,45.56,2
5087,NRI Layout,2150,4.0,115.0,4
5088,NRI Layout,1250,2.0,75.0,2
5089,NRI Layout,1789,3.0,75.0,3
5090,NRI Layout,1731,3.0,64.11,3
5091,NRI Layout,2400,2.0,125.0,2
5092,Nagarbhavi,1630,2.0,98.0,3
5093,Nagarbhavi,1350,3.0,150.0,3
5094,Nagarbhavi,1200,2.0,150.0,2
5095,Nagarbhavi,1523,2.0,53.4,3
5096,Nagarbhavi,2400,3.0,160.0,3
5097,Nagarbhavi,884,2.0,36.0,1
5098,Nagarbhavi,1055,2.0,55.0,2
5099,Nagarbhavi,1350,2.0,54.6,3
5100,Nagarbhavi,1223,2.0,60.0,2
5101,Nagarbhavi,956,2.0,49.0,2
5102,Nagarbhavi,1560,3.0,66.0,3
5103,Nagarbhavi,1200,2.0,150.0,2
5104,Nagarbhavi,1400,2.0,85.0,3
5105,Nagarbhavi,1515,2.0,79.0,3
5106,Nagarbhavi,1145,2.0,40.0,2
5107,Nagarbhavi,300,1.0,20.0,1
5108,Nagarbhavi,1250,3.0,175.0,4
5109,Nagarbhavi,710,2.0,40.0,1
5110,Nagarbhavi,1850,3.0,88.0,3
5111,Nagarbhavi,1212,2.0,50.0,2
5112,Nagarbhavi,1020,2.0,55.0,2
5113,Nagarbhavi,1850,3.0,90.0,3
5114,Nagarbhavi,1120,2.0,53.0,2
5115,Nagarbhavi,1850,2.0,88.0,3
5116,Nagarbhavi,1146,2.0,50.0,2
5117,Nagarbhavi,1850,2.0,89.0,3
5118,Nagarbhavi,1190,2.0,63.0,2
5119,Nagarbhavi,1523,2.0,56.0,3
5120,Nagarbhavi,1050,2.0,80.0,2
5121,Nagarbhavi,2500,3.0,180.0,5
5122,Nagarbhavi,1350,3.0,60.0,3
5123,Nagarbhavi,1250,3.0,170.0,2
5124,Nagarbhavi,1635,3.0,85.0,3
5125,Nagarbhavi,1400,2.0,135.0,3
5126,Nagarbhavi,2200,2.0,99.0,3
5127,Nagarbhavi,1100,2.0,46.2,2
5128,Nagarbhavi,1080,2.0,49.0,2
5129,Nagarbhavi,1800,3.0,180.0,4
5130,Nagarbhavi,1225,2.0,58.0,2
5131,Nagasandra,980,2.0,48.0,2
5132,Nagasandra,2400,4.0,145.0,4
5133,Nagasandra,7000,8.0,450.0,4
5134,Nagasandra,1650,3.0,95.0,3
5135,Nagasandra,1500,2.0,91.0,2
5136,Nagavara,400,1.0,14.0,1
5137,Nagavara,1545,2.0,58.0,3
5138,Nagavara,2319,3.0,180.0,3
5139,Nagavara,2430,4.0,180.0,3
5140,Nagavara,936,2.0,40.2,2
5141,Nagavara,1125,2.0,44.5,2
5142,Nagavara,1315,2.0,70.0,2
5143,Nagavara,1077,2.0,50.0,2
5144,Nagavara,2496,4.0,125.0,4
5145,Nagavara,1110,2.0,44.95,2
5146,Nagavara,1247,2.0,58.56,2
5147,Nagavarapalya,1392,2.0,99.0,2
5148,Nagavarapalya,705,1.0,52.5,1
5149,Nagavarapalya,1300,3.0,80.0,3
5150,Nagavarapalya,705,1.0,57.0,1
5151,Nagavarapalya,705,1.0,55.0,1
5152,Nagavarapalya,705,1.0,57.0,1
5153,Nagavarapalya,1335,2.0,110.0,2
5154,Nagavarapalya,1260,2.0,85.5,2
5155,Narayanapura,1308,2.0,89.04,2
5156,Narayanapura,1566,3.0,83.3,3
5157,Narayanapura,1485,3.0,85.0,3
5158,Narayanapura,1302,2.0,69.1,2
5159,Narayanapura,1308,2.0,89.04,2
5160,Narayanapura,2357,3.0,135.0,3
5161,Narayanapura,2357,3.0,135.0,3
5162,Narayanapura,1469,2.0,99.14,2
5163,Neeladri Nagar,1053,2.0,45.0,2
5164,Neeladri Nagar,1363,2.0,68.0,2
5165,Neeladri Nagar,2556,3.0,133.0,3
5166,Neeladri Nagar,674,1.0,21.0,1
5167,Neeladri Nagar,527,1.0,26.0,1
5168,Neeladri Nagar,1167,2.0,38.0,3
5169,Neeladri Nagar,1060,2.0,35.0,2
5170,Neeladri Nagar,640,1.0,20.5,1
5171,Neeladri Nagar,4000,12.0,160.0,10
5172,Neeladri Nagar,1105,2.0,30.0,2
5173,Neeladri Nagar,1100,2.0,30.0,2
5174,Neeladri Nagar,2111,3.0,103.0,3
5175,Nehru Nagar,1775,3.0,110.0,3
5176,Nehru Nagar,2363,5.0,120.0,4
5177,Nehru Nagar,2342,3.0,115.0,4
5178,Nehru Nagar,967,2.0,41.1,2
5179,Nehru Nagar,1374,3.0,72.0,3
5180,Nehru Nagar,1674,3.0,90.0,3
5181,Nehru Nagar,1269,2.0,63.0,3
5182,Nehru Nagar,1100,2.0,50.0,2
5183,Nehru Nagar,1674,3.0,81.0,3
5184,OMBR Layout,2420,3.0,185.0,3
5185,OMBR Layout,1078,2.0,65.0,2
5186,OMBR Layout,1101,2.0,65.5,2
5187,OMBR Layout,1041,2.0,65.5,2
5188,OMBR Layout,1300,2.0,80.0,2
5189,OMBR Layout,1085,2.0,64.0,2
5190,OMBR Layout,1855,3.0,145.0,3
5191,OMBR Layout,1050,2.0,48.0,2
5192,OMBR Layout,1730,3.0,93.0,3
5193,OMBR Layout,1165,2.0,88.5,2
5194,OMBR Layout,1101,2.0,66.0,2
5195,OMBR Layout,3400,4.0,275.0,4
5196,OMBR Layout,1580,3.0,75.0,3
5197,Old Airport Road,2732,4.0,204.0,4
5198,Old Airport Road,1875,2.0,110.0,3
5199,Old Airport Road,3356,4.0,251.0,4
5200,Old Airport Road,1206,2.0,75.0,2
5201,Old Airport Road,2774,4.0,207.0,4
5202,Old Airport Road,2690,4.0,191.0,4
5203,Old Airport Road,2690,4.0,199.0,4
5204,Old Airport Road,1655,2.0,97.65,2
5205,Old Airport Road,1075,2.0,60.0,2
5206,Old Airport Road,1858,2.0,167.0,3
5207,Old Airport Road,1150,2.0,90.0,2
5208,Old Airport Road,2690,4.0,191.0,4
5209,Old Airport Road,2658,5.0,187.0,4
5210,Old Airport Road,946,2.0,58.0,2
5211,Old Airport Road,2774,4.0,208.0,4
5212,Old Airport Road,2774,4.0,208.0,4
5213,Old Airport Road,3200,4.0,280.0,4
5214,Old Airport Road,2690,4.0,201.0,4
5215,Old Airport Road,1145,2.0,75.0,2
5216,Old Airport Road,2732,4.0,194.0,4
5217,Old Airport Road,2658,5.0,189.0,4
5218,Old Airport Road,2774,4.0,197.0,4
5219,Old Airport Road,3496,4.0,262.0,4
5220,Old Airport Road,2774,4.0,197.0,4
5221,Old Airport Road,2732,4.0,204.0,4
5222,Old Airport Road,1798,3.0,150.0,3
5223,Old Airport Road,2774,4.0,208.0,4
5224,Old Airport Road,1184,2.0,78.0,2
5225,Old Airport Road,3504,4.0,262.0,4
5226,Old Airport Road,1055,2.0,75.0,2
5227,Old Madras Road,1425,2.0,94.0,3
5228,Old Madras Road,3630,6.0,195.0,4
5229,Old Madras Road,1350,3.0,58.99,3
5230,Old Madras Road,935,2.0,45.0,2
5231,Old Madras Road,1720,3.0,100.0,3
5232,Old Madras Road,1200,2.0,72.0,2
5233,Old Madras Road,1225,2.0,53.55,2
5234,Old Madras Road,1100,2.0,70.0,2
5235,Old Madras Road,2760,5.0,157.0,3
5236,Old Madras Road,1171,2.0,75.0,2
5237,Old Madras Road,935,2.0,45.0,2
5238,Old Madras Road,4500,7.0,294.0,5
5239,Old Madras Road,2640,5.0,142.0,3
5240,Old Madras Road,1065,2.0,47.86,2
5241,Old Madras Road,2010,3.0,125.0,4
5242,Old Madras Road,2010,3.0,115.0,4
5243,Old Madras Road,1480,2.0,84.0,3
5244,Old Madras Road,2990,5.0,210.0,3
5245,Old Madras Road,1210,2.0,74.0,2
5246,Old Madras Road,1171,2.0,72.0,2
5247,Old Madras Road,3630,6.0,196.0,4
5248,Old Madras Road,1480,3.0,95.0,3
5249,Old Madras Road,1425,2.0,74.31,3
5250,Old Madras Road,1210,2.0,80.0,2
5251,Old Madras Road,1859,3.0,121.0,3
5252,Old Madras Road,2990,5.0,173.0,3
5253,Old Madras Road,4000,4.0,225.0,4
5254,Old Madras Road,3900,4.0,175.0,4
5255,Old Madras Road,2300,3.0,142.0,3
5256,Old Madras Road,3630,6.0,207.0,4
5257,Old Madras Road,1210,2.0,80.0,2
5258,Old Madras Road,1210,2.0,77.0,2
5259,Old Madras Road,1330,2.0,74.0,2
5260,Old Madras Road,1720,3.0,106.0,3
5261,Old Madras Road,2640,5.0,150.0,3
5262,Old Madras Road,2990,3.0,170.0,3
5263,Old Madras Road,1530,3.0,76.34,3
5264,Old Madras Road,1171,2.0,73.0,2
5265,Old Madras Road,1630,3.0,110.0,3
5266,Old Madras Road,1165,2.0,52.0,2
5267,Old Madras Road,2640,2.0,170.0,2
5268,Old Madras Road,1165,2.0,51.42,2
5269,Padmanabhanagar,1020,2.0,63.0,2
5270,Padmanabhanagar,1176,2.0,62.0,2
5271,Padmanabhanagar,1258,2.0,115.0,2
5272,Padmanabhanagar,1708,2.0,90.5,3
5273,Padmanabhanagar,1100,2.0,65.0,2
5274,Padmanabhanagar,3400,3.0,210.0,4
5275,Padmanabhanagar,1531,2.0,75.0,3
5276,Padmanabhanagar,1400,3.0,65.0,3
5277,Padmanabhanagar,1360,2.0,75.0,3
5278,Padmanabhanagar,4500,4.0,360.0,3
5279,Padmanabhanagar,1200,2.0,60.0,2
5280,Padmanabhanagar,1710,2.0,90.63,3
5281,Padmanabhanagar,1000,1.0,90.0,2
5282,Padmanabhanagar,1067,2.0,52.0,2
5283,Padmanabhanagar,1250,2.0,70.0,3
5284,Padmanabhanagar,1350,3.0,71.55,3
5285,Padmanabhanagar,1360,3.0,75.0,3
5286,Padmanabhanagar,1100,2.0,60.0,2
5287,Padmanabhanagar,2051,3.0,180.0,3
5288,Padmanabhanagar,2051,3.0,170.0,3
5289,Pai Layout,1006,2.0,35.0,2
5290,Pai Layout,1550,2.0,90.0,3
5291,Pai Layout,1050,2.0,40.0,2
5292,Pai Layout,1400,2.0,67.0,3
5293,Pai Layout,1100,2.0,50.0,2
5294,Pai Layout,1255,2.0,80.0,2
5295,Pai Layout,1075,2.0,35.0,2
5296,Pai Layout,1400,2.0,57.5,2
5297,Pai Layout,1175,2.0,60.0,2
5298,Pai Layout,810,2.0,34.5,2
5299,Pai Layout,1000,2.0,34.0,2
5300,Pai Layout,1000,2.0,42.0,2
5301,Pai Layout,3800,6.0,175.0,6
5302,Pai Layout,1068,2.0,48.0,2
